index,return
2019-12-31 00:00:00+00:00,0.0
2020-01-02 00:00:00+00:00,0.005584114733400147
2020-01-03 00:00:00+00:00,-0.009910972862416711
2020-01-06 00:00:00+00:00,-0.01678552432479352
2020-01-07 00:00:00+00:00,0.02192367250110805
2020-01-08 00:00:00+00:00,0.011338745427595054
2020-01-09 00:00:00+00:00,-0.006113723952474892
2020-01-10 00:00:00+00:00,-0.010847898373655962
2020-01-13 00:00:00+00:00,0.009018919140193482
2020-01-14 00:00:00+00:00,0.010512558808127626
2020-01-15 00:00:00+00:00,-0.007247777654572185
2020-01-16 00:00:00+00:00,0.022947858874162952
2020-01-17 00:00:00+00:00,0.006036230704109302
2020-01-21 00:00:00+00:00,0.0019867903492303274
2020-01-22 00:00:00+00:00,0.00775690992718836
2020-01-23 00:00:00+00:00,0.003122850161535684
2020-01-24 00:00:00+00:00,-0.016935662042108723
2020-01-27 00:00:00+00:00,-0.03738214184723487
2020-01-28 00:00:00+00:00,0.02413007368983222
2020-01-29 00:00:00+00:00,0.008211393063126904
2020-01-30 00:00:00+00:00,0.09396492938980949
2020-01-31 00:00:00+00:00,0.013690822661247992
2020-02-03 00:00:00+00:00,0.031100621421851438
2020-02-04 00:00:00+00:00,0.00963717107376838
2020-02-05 00:00:00+00:00,-0.06789868714468139
2020-02-06 00:00:00+00:00,0.04954260629086238
2020-02-07 00:00:00+00:00,-0.022339920405043068
2020-02-10 00:00:00+00:00,0.004510788397180221
2020-02-11 00:00:00+00:00,0.01309707692104567
2020-02-12 00:00:00+00:00,-0.008284402969757076
2020-02-13 00:00:00+00:00,0.04308439834338862
2020-02-14 00:00:00+00:00,-0.010175281223183341
2020-02-18 00:00:00+00:00,0.03904174376416125
2020-02-19 00:00:00+00:00,0.03374526834073088
2020-02-20 00:00:00+00:00,-0.013509674370776659
2020-02-21 00:00:00+00:00,-0.015670518122933852
2020-02-24 00:00:00+00:00,-0.04192540885380036
2020-02-25 00:00:00+00:00,-0.029055541659661954
2020-02-26 00:00:00+00:00,-0.014616153974178259
2020-02-27 00:00:00+00:00,-0.11196073767706927
2020-02-28 00:00:00+00:00,-0.013417988741948772
2020-03-02 00:00:00+00:00,0.10172977737303124
2020-03-03 00:00:00+00:00,0.003051220153217793
2020-03-04 00:00:00+00:00,0.004970137855229151
2020-03-05 00:00:00+00:00,-0.02994712376233777
2020-03-06 00:00:00+00:00,-0.026014777141102563
2020-03-09 00:00:00+00:00,-0.12176170426183941
2020-03-10 00:00:00+00:00,0.054032480606011735
2020-03-11 00:00:00+00:00,-0.015536935874915447
2020-03-12 00:00:00+00:00,-0.10442929250574573
2020-03-13 00:00:00+00:00,-0.023103089394967302
2020-03-16 00:00:00+00:00,-0.1669741543933445
2020-03-17 00:00:00+00:00,-0.010870559382006317
2020-03-18 00:00:00+00:00,0.03724242957979862
2020-03-19 00:00:00+00:00,-0.0013084026794654147
2020-03-20 00:00:00+00:00,-0.07441959014188948
2020-03-23 00:00:00+00:00,0.002176545004086705
2020-03-24 00:00:00+00:00,0.037888497146424394
2020-03-25 00:00:00+00:00,-0.0036278348483861356
2020-03-26 00:00:00+00:00,-0.01759982605368471
2020-03-27 00:00:00+00:00,-0.023399707045271945
2020-03-30 00:00:00+00:00,-0.021381409512847505
2020-03-31 00:00:00+00:00,-0.00246920048801047
2020-04-01 00:00:00+00:00,-0.03940830457161282
2020-04-02 00:00:00+00:00,-0.0018083013337008014
2020-04-03 00:00:00+00:00,-0.03314624399656596
2020-04-06 00:00:00+00:00,0.07337127318056935
2020-04-07 00:00:00+00:00,-0.025163511820366136
2020-04-08 00:00:00+00:00,0.04009141021495455
2020-04-09 00:00:00+00:00,0.01319445811363229
2020-04-13 00:00:00+00:00,0.08944414239459486
2020-04-14 00:00:00+00:00,0.08428845388822781
2020-04-15 00:00:00+00:00,0.025509622678578925
2020-04-16 00:00:00+00:00,0.01892422926929216
2020-04-17 00:00:00+00:00,0.010608909389917986
2020-04-20 00:00:00+00:00,-0.008924676552952593
2020-04-21 00:00:00+00:00,-0.07189672649746659
2020-04-22 00:00:00+00:00,0.059283694215667815
2020-04-23 00:00:00+00:00,-0.032593838528803154
2020-04-24 00:00:00+00:00,0.02486911723373275
2020-04-27 00:00:00+00:00,0.09138504624398025
2020-04-28 00:00:00+00:00,-0.03598782773216813
2020-04-29 00:00:00+00:00,0.026017188496984867
2020-04-30 00:00:00+00:00,-0.022159434151896584
2020-05-01 00:00:00+00:00,-0.07287331766173111
2020-05-04 00:00:00+00:00,0.07711371779796461
2020-05-05 00:00:00+00:00,0.015793574484471273
2020-05-06 00:00:00+00:00,0.011614878110244753
2020-05-07 00:00:00+00:00,0.00314889400644236
2020-05-08 00:00:00+00:00,0.026415636864254077
2020-05-11 00:00:00+00:00,0.0005765364631109549
2020-05-12 00:00:00+00:00,-0.018772699046047947
2020-05-13 00:00:00+00:00,-0.011432379650309299
2020-05-14 00:00:00+00:00,0.008245731053950767
2020-05-15 00:00:00+00:00,0.010215768115669377
2020-05-18 00:00:00+00:00,0.005371423811028064
2020-05-19 00:00:00+00:00,-0.0025143085078359606
2020-05-20 00:00:00+00:00,0.006649295943347511
2020-05-21 00:00:00+00:00,-0.0038355460324706048
2020-05-22 00:00:00+00:00,-0.005362179219975727
2020-05-26 00:00:00+00:00,-0.019084872821099608
2020-05-27 00:00:00+00:00,0.0010038813654293932
2020-05-28 00:00:00+00:00,-0.0048619455661430555
2020-05-29 00:00:00+00:00,0.026938821100979782
2020-06-01 00:00:00+00:00,0.023006815553341164
2020-06-02 00:00:00+00:00,-0.00047559613091807673
2020-06-03 00:00:00+00:00,-0.00974254505281369
2020-06-04 00:00:00+00:00,-0.01758066343992859
2020-06-05 00:00:00+00:00,0.015935096678710625
2020-06-08 00:00:00+00:00,0.02636660570619731
2020-06-09 00:00:00+00:00,0.006715741041973811
2020-06-10 00:00:00+00:00,0.03586903501427807
2020-06-11 00:00:00+00:00,-0.041170165632527844
2020-06-12 00:00:00+00:00,-0.012375610003612203
2020-06-15 00:00:00+00:00,0.028316310428311064
2020-06-16 00:00:00+00:00,0.00375239484780443
2020-06-17 00:00:00+00:00,0.010774706994617578
2020-06-18 00:00:00+00:00,0.004035774062108866
2020-06-19 00:00:00+00:00,0.0025521901847820327
2020-06-22 00:00:00+00:00,0.005350310437650441
2020-06-23 00:00:00+00:00,0.0019362570693641779
2020-06-24 00:00:00+00:00,-0.02334628657001625
2020-06-25 00:00:00+00:00,0.017390907476516837
2020-06-26 00:00:00+00:00,-0.02334204122254202
